Timestamp,angeloPrecipUndercatchCorrected-mm,elder_mmHour,Time_vec
2015-12-11 22:00:00,0,0.2549288283,2015-12-11 22:00:00
2015-12-11 23:00:00,0,0.250084575,2015-12-11 23:00:00
2015-12-12 0:00:00,0,0.2422126635,2015-12-12 0:00:00
2015-12-12 1:00:00,0,0.2373684102,2015-12-12 1:00:00
2015-12-12 2:00:00,0,0.2326755398,2015-12-12 2:00:00
2015-12-12 3:00:00,0,0.227074372,2015-12-12 3:00:00
2015-12-12 4:00:00,0,0.2204135237,2015-12-12 4:00:00
2015-12-12 5:00:00,0,0.2161748021,2015-12-12 5:00:00
2015-12-12 6:00:00,0.2000340401,0.2151151217,2015-12-12 6:00:00
2015-12-12 7:00:00,0,0.2098167197,2015-12-12 7:00:00
2015-12-12 8:00:00,0,0.2055779981,2015-12-12 8:00:00
2015-12-12 9:00:00,0,0.1992199157,2015-12-12 9:00:00
2015-12-12 10:00:00,0,0.1992199157,2015-12-12 10:00:00
2015-12-12 11:00:00,0,0.1931645991,2015-12-12 11:00:00
2015-12-12 12:00:00,0,0.1902883237,2015-12-12 12:00:00
2015-12-12 13:00:00,0.4206672212,0.1871092825,2015-12-12 13:00:00
2015-12-12 14:00:00,0.6375362164,0.1839302413,2015-12-12 14:00:00
2015-12-12 15:00:00,0.414302136,0.1810539659,2015-12-12 15:00:00
2015-12-12 16:00:00,1.240350867,0.179237371,2015-12-12 16:00:00
2015-12-12 17:00:00,1.216383087,0.179237371,2015-12-12 17:00:00
2015-12-12 18:00:00,0.803338508,0.179237371,2015-12-12 18:00:00
2015-12-12 19:00:00,1.002348064,0.1783290735,2015-12-12 19:00:00
2015-12-12 20:00:00,1.01209191,0.1765124785,2015-12-12 20:00:00
2015-12-12 21:00:00,0.8040631292,0.177420776,2015-12-12 21:00:00
2015-12-12 22:00:00,2.444572566,0.1810539659,2015-12-12 22:00:00
2015-12-12 23:00:00,1.446670629,0.1881689629,2015-12-12 23:00:00
2015-12-13 0:00:00,2.10438506,0.1961922574,2015-12-13 0:00:00
2015-12-13 1:00:00,1.711297907,0.2098167197,2015-12-13 1:00:00
2015-12-13 2:00:00,1.273615795,0.223592565,2015-12-13 2:00:00
2015-12-13 3:00:00,6.317387168,0.2328269227,2015-12-13 3:00:00
2015-12-13 4:00:00,9.23307814,0.2562912745,2015-12-13 4:00:00
2015-12-13 5:00:00,11.82901277,0.3198720987,2015-12-13 5:00:00
2015-12-13 6:00:00,11.23895602,0.5932696426,2015-12-13 6:00:00
2015-12-13 7:00:00,6.125700076,1.077846352,2015-12-13 7:00:00
2015-12-13 8:00:00,2.297297441,1.156565468,2015-12-13 8:00:00
2015-12-13 9:00:00,0.2078406502,1.062708061,2015-12-13 9:00:00
2015-12-13 10:00:00,2.311644583,0.9945857493,2015-12-13 10:00:00
2015-12-13 11:00:00,1.036494823,0.9506847041,2015-12-13 11:00:00
2015-12-13 12:00:00,0.4089399748,0.9098113171,2015-12-13 12:00:00
2015-12-13 13:00:00,0.8326551324,0.867424101,2015-12-13 13:00:00
2015-12-13 14:00:00,1.051519146,0.8144400809,2015-12-13 14:00:00
2015-12-13 15:00:00,0.626023918,0.7705390356,2015-12-13 15:00:00
2015-12-13 16:00:00,0.627466534,0.7357209652,2015-12-13 16:00:00
2015-12-13 17:00:00,0.2026340758,0.6993890657,2015-12-13 17:00:00
2015-12-13 18:00:00,0.2027584653,0.6630571662,2015-12-13 18:00:00
2015-12-13 19:00:00,0,0.6358082416,2015-12-13 19:00:00
2015-12-13 20:00:00,0,0.604926127,2015-12-13 20:00:00
2015-12-13 21:00:00,0.4227069884,0.5784341169,2015-12-13 21:00:00
2015-12-13 22:00:00,0,0.5540614677,2015-12-13 22:00:00
2015-12-13 23:00:00,0,0.5343816887,2015-12-13 23:00:00
2015-12-14 0:00:00,0,0.5131880807,2015-12-14 0:00:00
2015-12-14 1:00:00,0,0.4945679822,2015-12-14 1:00:00
2015-12-14 2:00:00,0,0.4777644787,2015-12-14 2:00:00
2015-12-14 3:00:00,0,0.4638372505,2015-12-14 3:00:00
2015-12-14 4:00:00,0,0.4477906616,2015-12-14 4:00:00
2015-12-14 5:00:00,0,0.4373452405,2015-12-14 5:00:00
2015-12-14 6:00:00,0,0.422206949,2015-12-14 6:00:00
2015-12-14 7:00:00,0,0.4122156766,2015-12-14 7:00:00
2015-12-14 8:00:00,0,0.4043437651,2015-12-14 8:00:00
2015-12-14 9:00:00,0,0.3881457932,2015-12-14 9:00:00
2015-12-14 10:00:00,0,0.37603516,2015-12-14 10:00:00
2015-12-14 11:00:00,0,0.3664980364,2015-12-14 11:00:00
2015-12-14 12:00:00,0,0.3575664444,2015-12-14 12:00:00
2015-12-14 13:00:00,0,0.3518138937,2015-12-14 13:00:00
